Job ID,Date,Status,Requirements,Company,Title,Job Link,Location,Pay,Job Type
10536486,2025-12-29 12:43:10,Saved,"Cover Letter, Document Selector (search your cover letters)",Sales Development Intern,Sales Development Intern,https://app.joinhandshake.com/jobs/10536486,Remote,$400/mo,
10241407,2025-12-29 12:43:15,APPLIED,Resume Only,"Imperius Agency, LLC",Marketing & Sales Development Intern,https://app.joinhandshake.com/jobs/10241407,Remote,$1–15K/mo,
9793447,2025-12-29 12:43:24,APPLIED,Resume Only,Specright,Packaging Specification Data Entry Specialist,https://app.joinhandshake.com/jobs/9793447,"Remote or East Lansing, MI",$15/hr,
10525363,2025-12-29 12:43:34,Saved,"Cover Letter, Document Selector (search your cover letters)",BREAKFREEWIN,Creative Marketing & Social Media Intern (Remote • Rev-Share • Flexible Hours),https://app.joinhandshake.com/jobs/10525363,Remote,$10–15/hr∙Internship∙Aug 31–Dec 21,
10147757,2025-12-29 12:43:39,APPLIED,Resume Only,Bourne Creatives,A&R Internship,https://app.joinhandshake.com/jobs/10147757,Remote,$150–1K/mo∙Part-time job∙Sep 28–Mar 28,
9992702,2025-12-29 12:43:49,Saved,"Cover Letter, Document Selector (search your cover letters)",Thin Ice Entertainment,Digital Marketing Intern,https://app.joinhandshake.com/jobs/9992702,Remote,$15–20/hr∙Internship,
9644506,2025-12-29 12:44:01,APPLIED,Resume Only,Liba Space,Marketing and Business Development Intern,https://app.joinhandshake.com/jobs/9644506,Remote,$300–1K/mo,
10538697,2025-12-29 12:44:11,External,,SCOUT Space Inc,Electrical Engineering Intern,https://app.joinhandshake.com/jobs/10538697,"Remote or Reston, VA",$30/hr,
10363816,2025-12-29 12:44:13,APPLIED,Resume Only,"Build Health, Inc.",Sales and Marketing Assistant (Mandarin Speaker),https://app.joinhandshake.com/jobs/10363816,Remote,$25–32/hr,
10331437,2025-12-29 12:44:23,External,,ServiceNow,ServiceNow Security Organization (SSO) - DevSecOps Engineer Intern,https://app.joinhandshake.com/jobs/10331437,"Remote or San Diego, CA",$57.01/hr,
10311649,2025-12-29 12:44:25,External,,ServiceNow,ServiceNow Security Organization (SSO) - Associate Application Security Engineer Intern,https://app.joinhandshake.com/jobs/10311649,"Remote or San Diego, CA",$49.66/hr,
10061612,2025-12-29 12:44:28,Saved,"Cover Letter, Document Selector (search your cover letters)",ProScout Business Development,Entry-Level Sales Opportunity,https://app.joinhandshake.com/jobs/10061612,Remote,$15–20/hr,
10159777,2025-12-29 12:44:33,Saved,"Cover Letter, Document Selector (search your cover letters)",Chargerzilla,Product Marketing ,https://app.joinhandshake.com/jobs/10159777,Remote,,
10033038,2025-12-29 12:44:38,APPLIED,Resume Only,SoundRidge Private Wealth,Marketing & Graphic Design Intern,https://app.joinhandshake.com/jobs/10033038,Remote,$10–15/hr∙Internship,
10203714,2025-12-29 12:44:48,Saved,"Cover Letter, Document Selector (search your cover letters)",Strategy Capabilities Consultant,Strategy Capabilities Consultant,https://app.joinhandshake.com/jobs/10203714,"Remote or Exton, PA",$15–20/hr,
10566384,2025-12-29 12:44:53,External,,"Stride, Inc.",CRE Intern,https://app.joinhandshake.com/jobs/10566384,Remote,$14.42–21.64/hr,
10008060,2025-12-29 12:46:46,APPLIED,Resume Only,Shirley Luu & Associates Financial Business Strategist,Shirley Luu & Associates Financial Business Strategist,https://app.joinhandshake.com/jobs/10008060,"Remote or McLean, VA",$100–125/hr,
10276392,2025-12-29 12:46:58,Saved,"Other Docs, Document Selector (search your other documents)",Callie,Marketing and Growth Intern,https://app.joinhandshake.com/jobs/10276392,"Remote or San Francisco, CA",$15–20/hr,
10553265,2025-12-29 12:47:03,APPLIED,Resume Only,FireModule,"Sales Intern, Remote Part-Time Spring Semester",https://app.joinhandshake.com/jobs/10553265,Remote,$20/hr,
10501482,2025-12-29 12:47:13,External,,Massachusetts Institute of Technology (MIT),MIT Beaver Works - Medlytics Teaching Assistant,https://app.joinhandshake.com/jobs/10501482,Remote,$18–25/hr,
10587666,2025-12-29 12:47:15,APPLIED,Resume Only,Infantry Sports,Creative Design / Social Media Intern,https://app.joinhandshake.com/jobs/10587666,Remote,$15–20/hr,
10538548,2025-12-29 12:47:25,External,,CPI Card Group,"Internal Audit Intern, Accounting/Business Process - Summer 2026 only",https://app.joinhandshake.com/jobs/10538548,Remote,$25–30/hr,
10501512,2025-12-29 12:47:27,External,,Massachusetts Institute of Technology (MIT),MIT Beaver Works - Cogworks Teaching Assistant,https://app.joinhandshake.com/jobs/10501512,Remote,$18–25/hr,
10597399,2025-12-29 12:47:30,Saved,"Cover Letter, Document Selector (search your cover letters)",AI Work Shield LLC,Student Content Creator Intern - Education Content Intern,https://app.joinhandshake.com/jobs/10597399,Remote,$15–20/hr,
10585633,2025-12-29 12:47:35,APPLIED,Resume Only,Stoke Ventures,Content Creator/Social Media Manager Intern,https://app.joinhandshake.com/jobs/10585633,Remote,$15–20/hr,
10034443,2025-12-29 12:47:45,APPLIED,Resume Only,Marketing Manager,Marketing Manager,https://app.joinhandshake.com/jobs/10034443,"Remote or Great Neck, NY",$500–20K/mo,
10221238,2025-12-29 12:47:55,APPLIED,Resume Only,Blitz Studios (Sleeper),Marketing Intern,https://app.joinhandshake.com/jobs/10221238,Remote,$20–25/hr,
10307689,2025-12-29 12:48:05,Skipped,,Trane Technologies,2026 Technical Sales Intern - Services (Remote),https://app.joinhandshake.com/jobs/10307689,Remote,$21–30/hr,
10289722,2025-12-29 12:48:07,APPLIED,Resume Only,Coral AI,Content Creator (UGC),https://app.joinhandshake.com/jobs/10289722,Remote,$1–2K/mo∙Internship,
10390618,2025-12-29 12:48:17,Saved,"Cover Letter, Document Selector (search your cover letters)",Mesmeric Media,Event Planning Intern,https://app.joinhandshake.com/jobs/10390618,Remote,,
10489882,2025-12-29 12:48:22,APPLIED,Resume Only,GoodGame Advisors,Investment Banking Summer Analyst,https://app.joinhandshake.com/jobs/10489882,Remote,$100–120K/yr,
10593404,2025-12-29 12:48:32,Saved,"Cover Letter, Document Selector (search your cover letters)",AAPC Foundation,AAPC Foundation Summer Internship at New Blue Interactive,https://app.joinhandshake.com/jobs/10593404,Remote,$6K/yr,
10563235,2025-12-29 12:48:37,Saved,"Cover Letter, Other Docs, Document Selector (search your other documents)",Oliver the Ornament,TikTok Platform Intern,https://app.joinhandshake.com/jobs/10563235,Remote,$3–4K/mo,
10111165,2025-12-29 12:48:49,APPLIED,Resume Only,State Farm - Marcus Weeks Agency,Work-from-Home Intern - Customer Service Representative,https://app.joinhandshake.com/jobs/10111165,Remote,$10–15/hr,
10594753,2025-12-29 12:48:59,Saved,"Cover Letter, Document Selector (search your cover letters)",Business Development Intern - Hawaii,Business Development Intern - Hawaii,https://app.joinhandshake.com/jobs/10594753,Remote,$1K/yr,
10489126,2025-12-29 12:49:04,Saved,"Other Docs, Document Selector (search your other documents)",Rip Van,Social Media Intern,https://app.joinhandshake.com/jobs/10489126,Remote,$20–30/hr,
10304603,2025-12-29 12:49:10,External,,Atlassian,"Accounting Specialist Intern, 2026 Summer U.S.",https://app.joinhandshake.com/jobs/10304603,"Remote or San Francisco Bay Area, CA",$28–48/hr,
10518570,2025-12-29 12:49:12,Saved,"Cover Letter, Document Selector (search your cover letters)",Second Serve Creations,Social Media Strategy intern,https://app.joinhandshake.com/jobs/10518570,Remote,$15–20/hr,
10547021,2025-12-29 12:49:18,APPLIED,Resume Only,Marketing Social Media Intern,Marketing Social Media Intern,https://app.joinhandshake.com/jobs/10547021,Remote,$10–15/hr∙Internship∙Sep 21–May 31,
10538850,2025-12-29 12:49:27,External,,OneDigital,Employee Benefits Internship,https://app.joinhandshake.com/jobs/10538850,Remote,$19/hr,
10518413,2025-12-29 12:49:30,Saved,"Cover Letter, Document Selector (search your cover letters)",Coach Kee's 360 Training,Sales Intern,https://app.joinhandshake.com/jobs/10518413,Remote,$1–500/mo,
10591421,2025-12-29 12:49:35,External,,PickFu,Content Marketing Intern,https://app.joinhandshake.com/jobs/10591421,Remote,$20–30/hr,
10250277,2025-12-29 12:49:38,APPLIED,Resume Only,"Common Motion, LLC",Student Graphic Designer,https://app.joinhandshake.com/jobs/10250277,Remote,$15–20/hr,
10597498,2025-12-29 12:49:47,APPLIED,Resume Only,OnGO,TikTok Shop Host,https://app.joinhandshake.com/jobs/10597498,Remote,$15–20/hr,
10576049,2025-12-29 12:49:57,External,,Corsair,Social & Community Intern – DIY Technical Marketing,https://app.joinhandshake.com/jobs/10576049,Remote,$25/hr,
10550133,2025-12-29 12:50:00,APPLIED,Resume Only,Corescales,Sales Intern,https://app.joinhandshake.com/jobs/10550133,Remote,$40–500K/yr,
10182513,2025-12-29 12:50:10,APPLIED,Resume Only,Omneky,Sales Intern,https://app.joinhandshake.com/jobs/10182513,Remote,"$1,300–1,800/mo∙Internship",
10137094,2025-12-29 12:50:19,External,,Second Day,Second Day Impact Fellowship,https://app.joinhandshake.com/jobs/10137094,"Remote or Philadelphia, PA",$15–25/hr,
10042888,2025-12-29 12:50:22,APPLIED,Resume Only,"East Coast Aircraft Painting, Inc",Graphic Designer,https://app.joinhandshake.com/jobs/10042888,"Remote or Deland, FL",$15–20/hr,
10539742,2025-12-29 12:50:32,Saved,"Cover Letter, Other Docs, Document Selector (search your other documents)",Latterell Law,Social Media Manager,https://app.joinhandshake.com/jobs/10539742,Remote,$10–15/hr,
10491612,2025-12-29 12:50:37,External,,Foundation for Individual Rights and Expression,Global Expression Intern,https://app.joinhandshake.com/jobs/10491612,"Remote or Philadelphia, PA",$17/hr,
10581308,2025-12-29 12:50:40,External,,Branch Politics,Election Researcher,https://app.joinhandshake.com/jobs/10581308,Remote,$15/hr,
10596085,2025-12-29 12:50:42,External,,National Innovation Council,National Innovation Ambassador,https://app.joinhandshake.com/jobs/10596085,Remote,$500–5K/yr∙Internship∙Jan 31–May 31,
10541003,2025-12-29 12:50:44,APPLIED,Resume Only,Amma,Marketing Intern,https://app.joinhandshake.com/jobs/10541003,Remote,$100/mo,
10077859,2025-12-29 12:50:54,External,,Commonwealth of Pennsylvania,Office of Health Equity Undergraduate Intern (College),https://app.joinhandshake.com/jobs/10077859,Remote,$17.38/hr,
10280119,2025-12-29 12:50:57,External,,Caprae Capital Partners,Buyside Deal Acquisition Internship,https://app.joinhandshake.com/jobs/10280119,Remote,$7.25–10/hr,
10119628,2025-12-29 12:50:59,APPLIED,Resume Only,SENS Psychology,"AI-Informed AppDev, Marketing & Business Analytics & Computer Programming Intern",https://app.joinhandshake.com/jobs/10119628,"Remote or New York, NY + 1",$12–40/hr,
10568366,2025-12-29 12:51:15,APPLIED,Resume Only,ONETrack International,Nonprofit Fundraising and Development Intern,https://app.joinhandshake.com/jobs/10568366,Remote,$1–2K/mo,
10561136,2025-12-29 12:51:25,Skipped,,Ember Learning Company,Marketing Intern,https://app.joinhandshake.com/jobs/10561136,Remote,$17–20/mo∙Internship,
10550000,2025-12-29 12:51:28,APPLIED,Resume Only,Life's Bread Music LLC,A&R Talent Scout (Internship),https://app.joinhandshake.com/jobs/10550000,"Remote or Miami, FL",$150–1K/mo∙Part-time job∙Sep 28–Mar 28,
10574398,2025-12-29 12:51:38,Saved,"Cover Letter, Other Docs, Document Selector (search your other documents)",Geometry Node,Agency Operations Intern,https://app.joinhandshake.com/jobs/10574398,"Remote or Dallas, TX + 1",$15–20/hr∙Internship∙May 31–Aug 7,
10469440,2025-12-29 12:51:43,Saved,"Cover Letter, Transcript, Document Selector (search your cover letters)",Patent Research Intern,Patent Research Intern,https://app.joinhandshake.com/jobs/10469440,Remote,$25/hr,
10183759,2025-12-29 12:51:48,APPLIED,Resume Only,Business Outsourcing Services,Business Outsourcing Services,https://app.joinhandshake.com/jobs/10183759,"Remote or Watkinsville, GA",$1–2K/mo,
10581214,2025-12-29 12:51:57,APPLIED,Resume Only,Early Burdz,Events & Community Intern,https://app.joinhandshake.com/jobs/10581214,"Remote or Los Angeles, CA + 6",$17/hr,
10059562,2025-12-29 12:52:07,APPLIED,Resume Only,"DocsNex, LLC",Digital Marketing Intern,https://app.joinhandshake.com/jobs/10059562,Remote,$15–20/hr∙Internship,
10591764,2025-12-29 12:52:16,APPLIED,Resume Only,Chapter One,Entrepreneur,https://app.joinhandshake.com/jobs/10591764,Remote,$700/mo,
10094815,2025-12-29 12:52:26,APPLIED,Resume Only,Athena,Social Media Manager,https://app.joinhandshake.com/jobs/10094815,Remote,$20–30/hr,
10394263,2025-12-29 12:52:36,External,,Experiential Learning Collaborative,Junior Consultant - ClickUp System Redesign,https://app.joinhandshake.com/jobs/10394263,Remote,$500/mo,
10596565,2025-12-29 12:52:38,APPLIED,Resume Only,Post-Production Intern,Post-Production Intern,https://app.joinhandshake.com/jobs/10596565,"Remote or New York, NY",$100/mo,
10285242,2025-12-29 12:52:48,Saved,"Cover Letter, Other Docs, Document Selector (search your other documents)",Oxford Tutors USA,Business & Brand Development Intern,https://app.joinhandshake.com/jobs/10285242,Remote,,
10567310,2025-12-29 12:52:53,APPLIED,Resume Only,Geotarget,Sales Development Intern,https://app.joinhandshake.com/jobs/10567310,Remote,$15–23/hr,
10562639,2025-12-29 12:53:03,External,,Uponor,Human Resources Intern,https://app.joinhandshake.com/jobs/10562639,"Remote or Apple Valley, MN + 1",$22/hr,
10543589,2025-12-29 12:53:05,Saved,"Other Docs, Document Selector (search your other documents)",Blitzo,Part-Time Content Creator,https://app.joinhandshake.com/jobs/10543589,Remote,$800–4K/mo,
10593007,2025-12-29 12:53:10,External,,Federal and External Affairs Intern,Federal and External Affairs Intern,https://app.joinhandshake.com/jobs/10593007,Remote,$17.95–20/hr,
10045620,2025-12-29 12:53:19,Saved,"Cover Letter, Document Selector (search your cover letters)",Bloccelerate VC,Investor Relations and Communications Intern,https://app.joinhandshake.com/jobs/10045620,Remote,$15/hr,
10537800,2025-12-29 12:53:25,Skipped,,SCOUT Space Inc,"GNC (Guidance, Navigation, and Controls) and Astrodynamics Engineering Intern",https://app.joinhandshake.com/jobs/10537800,"Remote or Reston, VA",$30/hr,
10301610,2025-12-29 12:53:27,External,,U.S. Department of Energy,Mickey Leland Energy Fellowship (MLEF) Program - (Summer 2026 Internship),https://app.joinhandshake.com/jobs/10301610,"Remote or Berkeley, CA + 10","$7,500–8,500/yr",
10574921,2025-12-29 12:53:30,APPLIED,Resume Only,LEAD Training,Instructional Design Intern,https://app.joinhandshake.com/jobs/10574921,Remote,$15–20/hr,
10593382,2025-12-29 12:53:40,Saved,"Cover Letter, Transcript, Other Docs, Document Selector (search your other documents)",Appellate Project,Legal Intern,https://app.joinhandshake.com/jobs/10593382,Remote,$20–22/hr,
10325775,2025-12-29 12:53:45,Saved,"Cover Letter, Transcript, Document Selector (search your transcripts)",The NOW Project Consulting Group,Real Estate Intern,https://app.joinhandshake.com/jobs/10325775,Remote,$7.25–10/hr∙Internship,
10539872,2025-12-29 12:53:50,Saved,"Cover Letter, Document Selector (search your cover letters)",Marketing and Social Media Expert,Marketing and Social Media Expert,https://app.joinhandshake.com/jobs/10539872,"Remote or San Diego, CA",$500/mo,
10377962,2025-12-29 12:53:55,External,,Foundation for Defense of Democracies,Russia Program Research Spring 2026 Internship,https://app.joinhandshake.com/jobs/10377962,"Remote or Washington, DC",$1–2K/yr,
10041295,2025-12-29 12:53:58,APPLIED,Resume Only,Sales Development Representative (SDR) - Paid Intern,Sales Development Representative (SDR) - Paid Intern,https://app.joinhandshake.com/jobs/10041295,Remote,$3–4K/mo,
10587573,2025-12-29 12:54:08,Saved,"Cover Letter, Document Selector (search your cover letters)",On Earth Peace,Social Media Organizer,https://app.joinhandshake.com/jobs/10587573,Remote,$12/hr,
10248651,2025-12-29 12:54:12,APPLIED,Resume Only,BeFreed,UGC Creator (Faceless Content Ambassador),https://app.joinhandshake.com/jobs/10248651,Remote,$100/mo,
10574640,2025-12-29 12:54:22,APPLIED,Resume Only,Harper's Hops Skincare,Brand & Digital Marketing Co-op – Harper’s Hops Skincare,https://app.joinhandshake.com/jobs/10574640,Remote,$15–20/hr,
10149404,2025-12-29 12:54:32,Saved,"Cover Letter, Document Selector (search your cover letters)",Bconscious Naturals LLC,E-Commerce Marketing Intern,https://app.joinhandshake.com/jobs/10149404,Remote,$500–1K/mo,
10154171,2025-12-29 12:54:37,External,,CareYaya Health Technologies Inc.,Operations and Strategy Intern (Great Pay),https://app.joinhandshake.com/jobs/10154171,"Remote or Dallas, TX + 24",$20–35/hr,
10169558,2025-12-29 12:54:40,Saved,"Cover Letter, Document Selector (search your cover letters)",White Mountain Agency,Intern,https://app.joinhandshake.com/jobs/10169558,Remote,"$1,500/yr∙Internship∙Jun 15–Dec 18",
10184483,2025-12-29 12:54:44,Saved,"Other Docs, Document Selector (search your other documents)",Coursicle,"Coursicle Product Design Internship – NYC, Remote",https://app.joinhandshake.com/jobs/10184483,Remote,$35/hr∙Internship∙May 25–Aug 6,
10101302,2025-12-29 12:54:49,Saved,"Cover Letter, Document Selector (search your cover letters)",Campus Ambassador,Campus Ambassador,https://app.joinhandshake.com/jobs/10101302,Remote,$15–20/hr,
9961109,2025-12-29 12:54:54,External,,MockAI,Marketing Intern,https://app.joinhandshake.com/jobs/9961109,Remote,$2K/mo,
10546248,2025-12-29 12:54:57,Saved,"Cover Letter, Document Selector (search your cover letters)",Blessn,Social Media Intern,https://app.joinhandshake.com/jobs/10546248,Remote,$20–30/hr,
10536184,2025-12-29 12:55:02,Saved,"Cover Letter, Other Docs, Document Selector (search your other documents)",NewHotMusic.com,Video Editor Intern (Paid),https://app.joinhandshake.com/jobs/10536184,Remote,$50–1K/hr,
10505172,2025-12-29 12:55:07,Saved,Questions (Checkbox/Radio),Infosys,"InStep MBA Summer Internship (Business Development, Sales, Strategy)",https://app.joinhandshake.com/jobs/10505172,Remote,$40/hr,
10387728,2025-12-29 12:55:13,Saved,"Cover Letter, Document Selector (search your cover letters)",MyStudyBuddyApp,Digital Marketing Paid Internship (part time),https://app.joinhandshake.com/jobs/10387728,Remote,$15–20/hr,
10552724,2025-12-29 12:55:18,Saved,"Cover Letter, Document Selector (search your cover letters)",Ace the Event LLC.,Social Media & Marketing Intern,https://app.joinhandshake.com/jobs/10552724,Remote,$15–20/hr,
10344166,2025-12-29 12:55:48,Saved,"Transcript, Document Selector (search your transcripts)","Clark Associates, Inc.",Outbound Logistics Summer Intern,https://app.joinhandshake.com/jobs/10344166,Remote,$1/hr,
10479732,2025-12-29 12:56:13,Failed,Validation Error,Coach Kee's 360 Training,Digital & Social Media Intern,https://app.joinhandshake.com/jobs/10479732,Remote,$30/hr,
10591588,2025-12-29 12:59:54,APPLIED,Resume Only,ArchitectNow,Marketing Intern,https://app.joinhandshake.com/jobs/10591588,"Remote or St. Louis, MO",$20–30/hr,
10084404,2025-12-29 13:24:51,Saved,"Other Docs, Document Selector (search your other documents)",Dog Gone Walking LLC,Social Media Intern,https://app.joinhandshake.com/jobs/10084404,Remote,$15–20/hr,
10538985,2025-12-29 13:25:19,Saved,"Cover Letter, Transcript, Document Selector (search your cover letters)",Lucky Hands,Marketing Intern,https://app.joinhandshake.com/jobs/10538985,Remote,$7.25–10/hr,
10544791,2025-12-29 13:25:27,Saved,"Cover Letter, Transcript, Document Selector (search your cover letters)",Bridge Meals,Social Media Intern,https://app.joinhandshake.com/jobs/10544791,Remote,$7.25–10/hr,
10527978,2025-12-29 13:25:35,Saved,"Cover Letter, Transcript, Document Selector (search your cover letters)","Molina Healthcare, Inc.",Payment Integrity Intern (Analytics) - REMOTE,https://app.joinhandshake.com/jobs/10527978,"Remote or Akron, OH",$7.25–10/hr,
10525339,2025-12-29 13:25:44,Saved,"Cover Letter, Transcript, Document Selector (search your cover letters)",Digital Marketing Assistant,Digital Marketing Assistant,https://app.joinhandshake.com/jobs/10525339,Remote,$7.25–10/hr,
